(0.42620842380595175,3.0940566642089027), (0.43004159769043326, 3.0994824962690473)
(0.4362981012673117,3.1087069092318416), (0.4362981012673117, 3.1087069092318416)
(0.43942022672854364,3.110547655262053), (0.43942022672854364, 3.110547655262053)
(0.4367552329214589,3.1089764253957832), (0.43942022672854364, 3.110547655262053)
(0.44566856184974313,3.1160767902620137), (0.44566856184974313, 3.1160767902620137)
(0.45192098122788593,3.123453563079238), (0.45192098122788593, 3.123453563079238)
(0.4519128128304146,3.119758283253759), (0.4519128128304146, 3.119758283253759)
(0.4519203239113853,3.123156201398163), (0.4519128128304146, 3.119758283253759)
(0.451892391894944,3.110520085785538), (0.451892391894944, 3.110520085785538)
(0.4518955805448921,3.111962594524669), (0.451892391894944, 3.110520085785538)
(0.45189808304005086,3.1130946946908495), (0.451892391894944, 3.110520085785538)
(0.453439159959089,3.1049737222492695), (0.453439159959089, 3.1049737222492695)
(0.45342690736288205,3.0994308032095432), (0.45342690736288205, 3.0994308032095432)
(0.45343341191089637,3.102373378189124), (0.45342690736288205, 3.0994308032095432)
(0.4627891996060498,3.1031054058112204), (0.4627891996060498, 3.1031054058112204)
(0.4606286559378294,3.1022574148301576), (0.4627891996060498, 3.1031054058112204)
(0.4831054782262072,3.125232278369367), (0.4831054782262072, 3.125232278369367)
(0.5128044697921723,3.1602719482034445), (0.5128044697921723, 3.1602719482034445)
(0.5023865849536449,3.147980647190727), (0.5128044697921723, 3.1602719482034445)
(0.4623908267296257,3.1007925748341134), (0.5128044697921723, 3.1602719482034445)
(0.5471927779726684,3.2008441984653473), (0.5471927779726684, 3.2008441984653473)
(0.539536916382471,3.1918116071910796), (0.5471927779726684, 3.2008441984653473)
(0.5847154614166357,3.248800114262849), (0.5847154614166357, 3.248800114262849)
(0.5714562816781467,3.2318542018514287), (0.5847154614166357, 3.248800114262849)
(0.6316126888850704,3.305973549839109), (0.6316126888850704, 3.305973549839109)
(0.6769427293911576,3.3594551528804004), (0.6769427293911576, 3.3594551528804004)
(0.6316126888850704,3.305973549839109), (0.6316126888850704, 3.305973549839109)
(0.6769427293911576,3.3594551528804004), (0.6769427293911576, 3.3594551528804004)
(0.6565210458420857,3.3353611004416064), (0.6769427293911576, 3.3594551528804004)
(0.6177358834076537,3.2896013208770647), (0.6769427293911576, 3.3594551528804004)
(0.7191465598298237,3.4092483706772327), (0.7191465598298237, 3.4092483706772327)
(0.7009948002823259,3.3878324350346656), (0.7191465598298237, 3.4092483706772327)
(0.762913492275402,3.46088577946648), (0.762913492275402, 3.46088577946648)
(0.7531140581671762,3.4493241424799503), (0.762913492275402, 3.46088577946648)
(0.8066845083376393,3.514370831195265), (0.8066845083376393, 3.514370831195265)
(0.8629685320775025,3.5863047055900097), (0.8629685320775025, 3.5863047055900097)
(0.799423947877711,3.5050914618563946), (0.8629685320775025, 3.5863047055900097)
(0.9395933335763402,3.691451291088015), (0.9395933335763402, 3.691451291088015)
(1.0084066968993284,3.7892245487309992), (1.0084066968993284, 3.7892245487309992)
(0.9950217081708205,3.770206528272411), (1.0084066968993284, 3.7892245487309992)
(1.077220058767125,3.886997807305306), (1.077220058767125, 3.886997807305306)
(1.1553426153259352,3.9644263572990894), (1.1553426153259352, 3.9644263572990894)
(1.225714995060116,4.06219616997987), (1.225714995060116, 4.06219616997987)
(1.18154715588269,4.0008328712083445), (1.225714995060116, 4.06219616997987)
(1.3070413570967503,4.178418256342411), (1.3070413570967503, 4.178418256342411)
(1.2830957363515592,4.143285370224953), (1.3070413570967503, 4.178418256342411)
(1.4147567126201466,4.24284785753116), (1.4147567126201466, 4.24284785753116)
(1.3438083904331657,4.2004103417163865), (1.4147567126201466, 4.24284785753116)
(1.499250119784847,4.381234725005925), (1.499250119784847, 4.381234725005925)
(1.448265574734156,4.293111173594009), (1.499250119784847, 4.381234725005925)
(1.426159092910382,4.253688173937014), (1.499250119784847, 4.381234725005925)
(1.5931180646293797,4.528839113656431), (1.5931180646293797, 4.528839113656431)
(1.6994173325947486,4.657939542084932), (1.6994173325947486, 4.657939542084932)
(1.793256686651148,4.792610456701368), (1.793256686651148, 4.792610456701368)
(1.7449459329541037,4.723278634763633), (1.793256686651148, 4.792610456701368)
(1.8652044102782384,4.897767386864871), (1.8652044102782384, 4.897767386864871)
(1.9386907307780348,4.993682674597949), (1.9386907307780348, 4.993682674597949)
(1.9254807117228838,4.97644078835277), (1.9386907307780348, 4.993682674597949)
(2.0059368869988248,5.087764107156545), (2.0059368869988248, 5.087764107156545)
(1.9856064287148936,5.059320568560153), (2.0059368869988248, 5.087764107156545)
(2.071607683727052,5.174458429217339), (2.071607683727052, 5.174458429217339)
(2.0489404764975103,5.143820682626729), (2.071607683727052, 5.174458429217339)
(2.1434900595922954,5.250053130555898), (2.1434900595922954, 5.250053130555898)
(2.2386515584075823,5.2775575197301805), (2.2386515584075823, 5.2775575197301805)
(2.1961021753885097,5.26627696346382), (2.2386515584075823, 5.2775575197301805)
(2.327593310852535,5.312466251663864), (2.327593310852535, 5.312466251663864)
(2.2990224346760773,5.301252473768361), (2.327593310852535, 5.312466251663864)
(2.2425026894547013,5.27906904944114), (2.327593310852535, 5.312466251663864)
(2.4103234845097177,5.3584746033884585), (2.4103234845097177, 5.3584746033884585)
(2.396096784677716,5.350562774114858), (2.4103234845097177, 5.3584746033884585)
(2.4868420767597854,5.41558257676661), (2.4868420767597854, 5.41558257676661)
(2.554002465098165,5.470863584894687), (2.554002465098165, 5.470863584894687)
(2.496579275942185,5.423934483008421), (2.554002465098165, 5.470863584894687)
(2.6164735381607898,5.520612013991922), (2.6164735381607898, 5.520612013991922)
(2.5800658615581082,5.4916189996371365), (2.6164735381607898, 5.520612013991922)
(2.689833252108656,5.559250486083329), (2.689833252108656, 5.559250486083329)
(2.650016450954316,5.5382790253540195), (2.689833252108656, 5.559250486083329)
(2.6260362313082855,5.5256486728393215), (2.689833252108656, 5.559250486083329)
(2.771012569195591,5.608957564923912), (2.771012569195591, 5.608957564923912)
(2.864725303603336,5.686351669486612), (2.864725303603336, 5.686351669486612)
(2.8153793784633048,5.645598577453102), (2.864725303603336, 5.686351669486612)
(2.864725303603336,5.686351669486612), (2.864725303603336, 5.686351669486612)
(2.8153793784633048,5.645598577453102), (2.864725303603336, 5.686351669486612)
(2.9600542265106924,5.789609281346202), (2.9600542265106924, 5.789609281346202)
(2.929730317314893,5.756763274590747), (2.9600542265106924, 5.789609281346202)
(3.056950337428134,5.896558726206422), (3.056950337428134, 5.896558726206422)
(2.993032918273186,5.826009635734214), (3.056950337428134, 5.896558726206422)
(3.144471906707622,5.994290649425238), (3.144471906707622, 5.994290649425238)
(3.1261739471924463,5.973858031624619), (3.144471906707622, 5.994290649425238)
(3.2992396107292734,6.186104016378522), (3.2992396107292734, 6.186104016378522)
(3.36651432904182,6.293118933215737), (3.36651432904182, 6.293118933215737)
(3.294310901437361,6.178263843603091), (3.36651432904182, 6.293118933215737)
(3.435352152097039,6.401978045236319), (3.435352152097039, 6.401978045236319)
(3.3973466587446257,6.337476639345476), (3.435352152097039, 6.401978045236319)
(3.502602365799248,6.497907128185034), (3.502602365799248, 6.497907128185034)
(3.487084481648463,6.4757716387354245), (3.502602365799248, 6.497907128185034)
(3.5682527243625373,6.575363261625171), (3.5682527243625373, 6.575363261625171)
(3.5440879973753914,6.546853039304656), (3.5682527243625373, 6.575363261625171)
(3.6370047876262106,6.645421948283911), (3.6370047876262106, 6.645421948283911)
(3.615603961177062,6.623614402106149), (3.6370047876262106, 6.645421948283911)
(3.7151436366839334,6.730241073295474), (3.7151436366839334, 6.730241073295474)
(3.791752051678486,6.827997125219554), (3.791752051678486, 6.827997125219554)
(3.8636752355960198,6.922068232670426), (3.8636752355960198, 6.922068232670426)
(3.832292871525015,6.880545519302974), (3.8636752355960198, 6.922068232670426)
(3.9402509793289937,7.005043167620897), (3.9402509793289937, 7.005043167620897)
(3.8680807972446325,6.926841953086236), (3.9402509793289937, 7.005043167620897)
(4.016789969988167,7.071389349643141), (4.016789969988167, 7.071389349643141)
(3.9983165517768757,7.055376063386505), (4.016789969988167, 7.071389349643141)
(4.090227253676858,7.145132980775088), (4.090227253676858, 7.145132980775088)
(4.062801742772622,7.117593062927628), (4.090227253676858, 7.145132980775088)
(4.158991557429545,7.220734587870538), (4.158991557429545, 7.220734587870538)
(4.1096377795907495,7.16647351465057), (4.158991557429545, 7.220734587870538)
(4.230898403387982,7.307415141258389), (4.230898403387982, 7.307415141258389)
(4.188021808660073,7.255729284246248), (4.230898403387982, 7.307415141258389)
(4.301233975333162,7.388556222431362), (4.301233975333162, 7.388556222431362)
(4.2840091158282405,7.368685143194654), (4.301233975333162, 7.388556222431362)
(4.37621394067537,7.454905852209777), (4.37621394067537, 7.454905852209777)
(4.327349256142452,7.411665585117081), (4.37621394067537, 7.454905852209777)
(4.457409567490686,7.512003503739834), (4.457409567490686, 7.512003503739834)
(4.406078176396065,7.475906708921804), (4.457409567490686, 7.512003503739834)
(4.541739567008335,7.576484821736813), (4.541739567008335, 7.576484821736813)
(4.4862032964877,7.534020076802742), (4.541739567008335, 7.576484821736813)
(4.62923252285691,7.661283283028752), (4.62923252285691, 7.661283283028752)
(4.71515012125019,7.738694632891566), (4.71515012125019, 7.738694632891566)
(4.656819528521087,7.686734889777704), (4.71515012125019, 7.738694632891566)
(4.635468892228078,7.667716163493637), (4.71515012125019, 7.738694632891566)
(4.7994923673104495,7.808718871790916), (4.7994923673104495, 7.808718871790916)
(4.785299881184368,7.796935713462901), (4.7994923673104495, 7.808718871790916)
(4.877594449208118,7.876909253187478), (4.877594449208118, 7.876909253187478)
(4.957259630900808,7.946943830698729), (4.957259630900808, 7.946943830698729)
(4.875191156008593,7.874796490493813), (4.957259630900808, 7.946943830698729)
(5.840783693420235,8.451246914453804), (5.840783693420235, 8.451246914453804)
(5.932798529102001,8.465824753511697), (5.932798529102001, 8.465824753511697)
(6.360202698095236,8.57019618479535), (6.360202698095236, 8.57019618479535)
(6.480300303141121,8.593950213398784), (6.480300303141121, 8.593950213398784)
(6.354601197013131,8.569216472816596), (6.480300303141121, 8.593950213398784)
(6.480300303141121,8.593950213398784), (6.480300303141121, 8.593950213398784)
(6.354601197013131,8.569216472816596), (6.480300303141121, 8.593950213398784)
(6.824994751077611,8.661551475059241), (6.824994751077611, 8.661551475059241)
(6.920188867661636,8.70383702404797), (6.920188867661636, 8.70383702404797)
(6.821712543454582,8.660093507316956), (6.920188867661636, 8.70383702404797)
(7.007608299492858,8.755377998109907), (7.007608299492858, 8.755377998109907)
(6.9519085550007444,8.722538399110142), (7.007608299492858, 8.755377998109907)
(7.098125355085358,8.797673883847892), (7.098125355085358, 8.797673883847892)
(7.039459288595679,8.770261003162563), (7.098125355085358, 8.797673883847892)
(7.1839898460311815,8.851065943017602), (7.1839898460311815, 8.851065943017602)
(7.12523331506265,8.81453009282479), (7.1839898460311815, 8.851065943017602)
(7.266781211073976,8.924788927193731), (7.266781211073976, 8.924788927193731)
(7.405938177718781,9.10739861195907), (7.405938177718781, 9.10739861195907)
(7.473172002937645,9.195937163662165), (7.473172002937645, 9.195937163662165)
(7.545086971134879,9.286313018761575), (7.545086971134879, 9.286313018761575)
(7.692043106188066,9.47075312351808), (7.692043106188066, 9.47075312351808)
(7.673769665106379,9.447365913133895), (7.692043106188066, 9.47075312351808)
(7.817087222123519,9.616441030986607), (7.817087222123519, 9.616441030986607)
(7.879521499446128,9.649560738820583), (7.879521499446128, 9.649560738820583)
(7.846403066532952,9.631992299350454), (7.879521499446128, 9.649560738820583)
(7.932638401631266,9.69932987075299), (7.932638401631266, 9.69932987075299)
(7.973307645646855,9.760212401393801), (7.973307645646855, 9.760212401393801)
(7.955005825763512,9.73281427446026), (7.973307645646855, 9.760212401393801)
(7.995297231420409,9.834069747012109), (7.995297231420409, 9.834069747012109)
(7.98764513045833,9.80836831401185), (7.995297231420409, 9.834069747012109)
(8.00791228550952,9.898709565401077), (8.00791228550952, 9.898709565401077)
(8.004036122318814,9.878848018797845), (8.00791228550952, 9.898709565401077)
(8.01597684720764,10.02063654223457), (8.01597684720764, 10.02063654223457)
(7.983608970767818,10.188844071235508), (7.983608970767818, 10.188844071235508)
(7.731317268859129,10.311346367932856), (7.731317268859129, 10.311346367932856)
(7.670552254014183,10.328109479043633), (7.670552254014183, 10.328109479043633)
(7.6050856813672,10.333797091152519), (7.6050856813672, 10.333797091152519)
(7.527208195941057,10.367226853966713), (7.527208195941057, 10.367226853966713)
(7.572168847925286,10.344487585851), (7.527208195941057, 10.367226853966713)
(7.444641406298615,10.395124036353081), (7.444641406298615, 10.395124036353081)
(7.476328932248973,10.386285096336124), (7.444641406298615, 10.395124036353081)
(7.3636418000096455,10.42671305174008), (7.3636418000096455, 10.42671305174008)
(7.407861301003034,10.404384228156564), (7.3636418000096455, 10.42671305174008)
(7.424212943574564,10.395474385679902), (7.3636418000096455, 10.42671305174008)
(7.279515989474021,10.45461367862299), (7.279515989474021, 10.45461367862299)
(7.189129606238566,10.471442251466215), (7.189129606238566, 10.471442251466215)
(7.092478562321048,10.475351129192859), (7.092478562321048, 10.475351129192859)
(6.984877635375597,10.462655371055007), (6.984877635375597, 10.462655371055007)
(7.077654445152416,10.474136515820032), (6.984877635375597, 10.462655371055007)
(6.874064757779706,10.40747079718858), (6.874064757779706, 10.40747079718858)
(6.76328863092931,10.368914978113025), (6.76328863092931, 10.368914978113025)
(6.455843303876463,10.225477817002684), (6.455843303876463, 10.225477817002684)
(6.506958207859376,10.253828597895035), (6.455843303876463, 10.225477817002684)
(6.345087586378213,10.196160200983286), (6.345087586378213, 10.196160200983286)
(6.117197161423974,10.072871373966336), (6.117197161423974, 10.072871373966336)
(5.777967110276222,9.656052508857101), (5.777967110276222, 9.656052508857101)
(5.707415153679904,9.476986527442932), (5.707415153679904, 9.476986527442932)
(5.466272644000128,9.0008261539042), (5.466272644000128, 9.0008261539042)
(5.3657113906228915,8.646299896296114), (5.3657113906228915, 8.646299896296114)
(5.41140883544453,8.807405128687092), (5.3657113906228915, 8.646299896296114)
(5.3657113906228915,8.646299896296114), (5.3657113906228915, 8.646299896296114)
(5.41140883544453,8.807405128687092), (5.3657113906228915, 8.646299896296114)
(3.9335865196189843,10.338215654250234), (3.9335865196189843, 10.338215654250234)
(4.053702508172917,10.19769354970125), (3.9335865196189843, 10.338215654250234)
(3.95766103657661,9.944613330531865), (3.95766103657661, 9.944613330531865)
(3.9102044128230773,9.63431328209117), (3.9102044128230773, 9.63431328209117)
(3.926508189404668,9.733208193123803), (3.9102044128230773, 9.63431328209117)
(3.8286943653947674,9.434947400353849), (3.8286943653947674, 9.434947400353849)
(3.734765246277675,9.259628399275243), (3.734765246277675, 9.259628399275243)
(3.6674088774598204,9.115660690236837), (3.6674088774598204, 9.115660690236837)
(3.6078557725413702,8.975371032953262), (3.6078557725413702, 8.975371032953262)
(3.559236224507913,8.844295452348888), (3.559236224507913, 8.844295452348888)
(3.5090535719064064,8.71137567795813), (3.5090535719064064, 8.71137567795813)
(3.291390159225557,8.277659377548844), (3.291390159225557, 8.277659377548844)
(3.2303025262081064,8.14845900516957), (3.2303025262081064, 8.14845900516957)
(3.2928171838962252,8.280677535394181), (3.2303025262081064, 8.14845900516957)
(3.1707861649338156,8.02479810314253), (3.1707861649338156, 8.02479810314253)
(3.1846008522990723,8.053501751420624), (3.1707861649338156, 8.02479810314253)
(3.1159591105533764,7.906669785734266), (3.1159591105533764, 7.906669785734266)
(3.189071170218023,8.064194290525437), (3.1159591105533764, 7.906669785734266)
(3.0517616005963646,7.781171584036201), (3.0517616005963646, 7.781171584036201)
(2.992265653447248,7.666748880874366), (2.992265653447248, 7.666748880874366)
(2.9312065989361145,7.550481985323131), (2.9312065989361145, 7.550481985323131)
(2.87327375280438,7.437903477344662), (2.87327375280438, 7.437903477344662)
(2.809096655517351,7.321643474046141), (2.809096655517351, 7.321643474046141)
(2.733990081702359,7.198017035610974), (2.733990081702359, 7.198017035610974)
(2.6448278231546283,7.063335772138089), (2.6448278231546283, 7.063335772138089)
(2.2352915312512778,7.284111130516976), (2.2352915312512778, 7.284111130516976)
(2.0559307183721103,7.251249904744327), (2.0559307183721103, 7.251249904744327)
(1.7873504612362012,7.057840475346893), (1.7873504612362012, 7.057840475346893)
(1.8246062545707014,7.084669036043848), (1.7873504612362012, 7.057840475346893)
(1.621792120160535,6.921480436809361), (1.621792120160535, 6.921480436809361)
(1.4391172283212654,6.799939422868192), (1.4391172283212654, 6.799939422868192)
(1.2627233343664557,6.698708660900593), (1.2627233343664557, 6.698708660900593)
(1.3336831754663274,6.739431832335768), (1.2627233343664557, 6.698708660900593)
(1.111249256238807,6.586336928419769), (1.111249256238807, 6.586336928419769)
(0.9535105030518025,6.461045507341623), (0.9535105030518025, 6.461045507341623)
(0.36923212645342574,5.917280753143132), (0.36923212645342574, 5.917280753143132)
(0.2770089628174901,5.808473356068134), (0.2770089628174901, 5.808473356068134)
(0.36972693438770554,5.917864541003561), (0.2770089628174901, 5.808473356068134)
(-0.1653496278449893,5.286566702648997), (-0.1653496278449893, 5.286566702648997)
(-0.29987465287558734,5.0836227517575026), (-0.29987465287558734, 5.0836227517575026)
(-0.2618539132453497,5.153080344814992), (-0.29987465287558734, 5.0836227517575026)
(-0.3639782820828259,5.000620278995484), (-0.3639782820828259, 5.000620278995484)
(-0.5171135369455442,4.842061032075435), (-0.5171135369455442, 4.842061032075435)
(-0.48727481851942656,4.872956626476254), (-0.5171135369455442, 4.842061032075435)
(-0.5811844944255427,4.773839675821364), (-0.5811844944255427, 4.773839675821364)
(-0.7452696588588879,4.598675803281367), (-0.7452696588588879, 4.598675803281367)
(-0.9560560064855963,4.455025197006762), (-0.9560560064855963, 4.455025197006762)
(-0.9356823664098027,4.46890980472382), (-0.9560560064855963, 4.455025197006762)
(-1.0607554463786073,4.344397744163871), (-1.0607554463786073, 4.344397744163871)
(-1.1592759872437455,4.207889555487782), (-1.1592759872437455, 4.207889555487782)
(-1.1341636283662255,4.246548503377137), (-1.1592759872437455, 4.207889555487782)
(-1.2779249284649268,4.134245911613107), (-1.2779249284649268, 4.134245911613107)
(-1.2272429517398553,4.17111426773134), (-1.2779249284649268, 4.134245911613107)
(-1.2779249284649268,4.134245911613107), (-1.2779249284649268, 4.134245911613107)
(-1.2272429517398553,4.17111426773134), (-1.2779249284649268, 4.134245911613107)
(-1.1645397124965968,4.222238660072236), (-1.2779249284649268, 4.134245911613107)
(-1.4011488170945086,4.106803593225777), (-1.4011488170945086, 4.106803593225777)
(-1.3415869682230488,4.128310664658777), (-1.4011488170945086, 4.106803593225777)
(-1.5134554784162901,4.081184790004045), (-1.5134554784162901, 4.081184790004045)
(-1.6118249011342414,4.013039263430983), (-1.6118249011342414, 4.013039263430983)
(-1.5157414353893772,4.079601190778287), (-1.6118249011342414, 4.013039263430983)
(-1.7553977509378456,3.9486889666877687), (-1.7553977509378456, 3.9486889666877687)
(-1.8585340999998152,3.8399057150818408), (-1.8585340999998152, 3.8399057150818408)
(-1.7717872194840054,3.9514105948334506), (-1.8585340999998152, 3.8399057150818408)
(-1.9771299480926245,3.79028139077127), (-1.9771299480926245, 3.79028139077127)
(-2.0910650744917803,3.733256170991808), (-2.0910650744917803, 3.733256170991808)
(-2.019173445230509,3.7717831019355406), (-2.0910650744917803, 3.733256170991808)
(-2.1629760867217556,3.6447280244901776), (-2.1629760867217556, 3.6447280244901776)
(-2.4145666026161052,3.379222861956805), (-2.4145666026161052, 3.379222861956805)
(-2.519384527928196,3.2150138821452856), (-2.519384527928196, 3.2150138821452856)
(-2.424992725974448,3.3628891759487587), (-2.519384527928196, 3.2150138821452856)
(-2.6068653303664178,3.135758401826024), (-2.6068653303664178, 3.135758401826024)
(-2.570773848260755,3.1747717868097425), (-2.6068653303664178, 3.135758401826024)
(-2.6242147110169753,3.0452619860880077), (-2.6242147110169753, 3.0452619860880077)
(-2.6202791526293248,3.0657903228156136), (-2.6242147110169753, 3.0452619860880077)
(-2.666524761763867,2.9474301589652896), (-2.666524761763867, 2.9474301589652896)
(-2.73692986642709,2.8348792591132224), (-2.73692986642709, 2.8348792591132224)
(-2.667867000912065,2.962553753455709), (-2.73692986642709, 2.8348792591132224)
(-2.799572547490243,2.7075300072319806), (-2.799572547490243, 2.7075300072319806)
(-2.8715285040671006,2.5986778335645795), (-2.8715285040671006, 2.5986778335645795)
(-2.817586107983483,2.691894958313417), (-2.8715285040671006, 2.5986778335645795)
(-2.7951451561264906,2.7336344579727943), (-2.8715285040671006, 2.5986778335645795)
(-2.9434272770304233,2.5156926116906106), (-2.9434272770304233, 2.5156926116906106)
(-2.9056706080421097,2.559271179503104), (-2.9434272770304233, 2.5156926116906106)
(-3.0168809870956466,2.4345584739930928), (-3.0168809870956466, 2.4345584739930928)
(-3.0809560623019934,2.364489495754242), (-3.0809560623019934, 2.364489495754242)
(-3.1403418215340935,2.299953093752265), (-3.1403418215340935, 2.299953093752265)
(-3.210665238671936,2.224354984704405), (-3.210665238671936, 2.224354984704405)
(-3.2856738889822736,2.1450719363056123), (-3.2856738889822736, 2.1450719363056123)
(-3.3638046670821495,2.063948143273592), (-3.3638046670821495, 2.063948143273592)
(-3.4466288462281227,1.975444132462144), (-3.4466288462281227, 1.975444132462144)
(-3.352836065428999,2.0827042730997287), (-3.4466288462281227, 1.975444132462144)
(-3.504529120400548,1.8776467787101865), (-3.504529120400548, 1.8776467787101865)
(-3.6562525092740543,1.652569115627557), (-3.6562525092740543, 1.652569115627557)
(-3.630866163504445,1.694770693618263), (-3.6562525092740543, 1.652569115627557)
(-3.5789185425753285,1.7811270205968444), (-3.6562525092740543, 1.652569115627557)
(-3.726645379443653,1.5455611408688128), (-3.726645379443653, 1.5455611408688128)
(-3.809530843340326,1.4293425432406366), (-3.809530843340326, 1.4293425432406366)
(-3.7635587179583823,1.4938027717378395), (-3.809530843340326, 1.4293425432406366)
(-3.9909083241363987,1.1895492626354098), (-3.9909083241363987, 1.1895492626354098)
(-3.96302631857355,1.2296928243029568), (-3.9909083241363987, 1.1895492626354098)
(-4.110985622392036,1.1750335595570505), (-4.110985622392036, 1.1750335595570505)
(-4.073874215379626,1.180722991891024), (-4.110985622392036, 1.1750335595570505)
(-4.176656499970704,1.0883392789401114), (-4.176656499970704, 1.0883392789401114)
(-4.153343584872402,1.1191154232227887), (-4.176656499970704, 1.0883392789401114)
(-4.248567547649145,0.9998111478053033), (-4.248567547649145, 0.9998111478053033)
(-4.231254566642215,1.0230942443102389), (-4.248567547649145, 0.9998111478053033)
(-4.345422934973612,0.9113381677307189), (-4.345422934973612, 0.9113381677307189)
(-4.231254566642215,1.0230942443102389), (-4.248567547649145, 0.9998111478053033)
(-4.345422934973612,0.9113381677307189), (-4.345422934973612, 0.9113381677307189)
(-4.3190610239655145,0.937111768602836), (-4.345422934973612, 0.9113381677307189)
(-4.446959472086746,0.8210278917104006), (-4.446959472086746, 0.8210278917104006)
(-4.52819197170902,0.7473015603609383), (-4.52819197170902, 0.7473015603609383)
(-4.382376303354561,0.8869062068213514), (-4.52819197170902, 0.7473015603609383)
(-4.606302345404401,0.6754159736447036), (-4.606302345404401, 0.6754159736447036)
(-4.549483100500436,0.7277071683152587), (-4.606302345404401, 0.6754159736447036)
(-4.681290592940059,0.6053711329586804), (-4.681290592940059, 0.6053711329586804)
(-4.767208327190019,0.5279598641209304), (-4.767208327190019, 0.5279598641209304)
(-4.856248192489147,0.4487078511156142), (-4.856248192489147, 0.4487078511156142)
(-4.781989380340117,0.5148036423258006), (-4.856248192489147, 0.4487078511156142)
(-4.9390315489145,0.3786802487447858), (-4.9390315489145, 0.3786802487447858)
(-5.031120010535233,0.3308450011536479), (-5.031120010535233, 0.3308450011536479)
(-4.990003773624125,0.3522027840728478), (-5.031120010535233, 0.3308450011536479)
(-5.087428604718298,0.247825323138386), (-5.087428604718298, 0.247825323138386)
(-5.073634628934714,0.2681627413374681), (-5.087428604718298, 0.247825323138386)
(-5.290460855467245,0.08568117907270789), (-5.290460855467245, 0.08568117907270789)
(-5.324824684532359,0.0561947850510478), (-5.324824684532359, 0.0561947850510478)
(-5.360747537284624,0.026711839251220226), (-5.360747537284624, 0.026711839251220226)
(-5.404481834731996,-0.01014442928135395), (-5.404481834731996, -0.01014442928135395)
(-5.4591456216876395,-0.05436712456867099), (-5.4591456216876395, -0.05436712456867099)
(-5.524763412657194,-0.11704208375886083), (-5.524763412657194, -0.11704208375886083)
(-5.498570039889953,-0.09067543360648998), (-5.524763412657194, -0.11704208375886083)
(-5.60125758475624,-0.16306415805593133), (-5.60125758475624, -0.16306415805593133)
(-5.669977076002397,-0.21834166487678885), (-5.669977076002397, -0.21834166487678885)
(-5.650293331614411,-0.20098882498877188), (-5.669977076002397, -0.21834166487678885)
(-5.628885834209047,-0.1821163550178062), (-5.669977076002397, -0.21834166487678885)
(-5.735570357297547,-0.2699307855218649), (-5.735570357297547, -0.2699307855218649)
(-5.946005538629834,-0.25468429969623685), (-5.946005538629834, -0.25468429969623685)
(-6.049101123586297,-0.3449911125935614), (-6.049101123586297, -0.3449911125935614)
(-6.083469041856006,-0.3763251439668238), (-6.083469041856006, -0.3763251439668238)
(-6.067792290765865,-0.36011103967179087), (-6.083469041856006, -0.3763251439668238)
(-6.094414873514324,-0.39108212757855654), (-6.094414873514324, -0.39108212757855654)
(-6.10537296149414,-0.4113820302300155), (-6.10537296149414, -0.4113820302300155)
(-6.10228501983022,-0.4021927263552288), (-6.10537296149414, -0.4113820302300155)
